run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,observed_slope,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,classification
run1,I0,KPS,D3,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.4030708113787089E-06,.4030708113788013E-06,.1546226919078330E-18,.3836117315935347E-12,.1413486230730614E-18,.4398102213468383E-12,1.000000000000000,-5.7889055548422497e-02,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.4030708113788623E-06,.4030708113788013E-06,.1657838368493070E-18,.4113020148548544E-12,.1298111078891717E-18,.4039109179329398E-12,1.000000000000000,-1.8822635206791538e+00,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.4030708113779619E-06,.4030708113788013E-06,.1311022421811489E-17,.3252585860352477E-11,.1157788159778222E-17,.3602490464739833E-11,1.000000000000000,-8.9436570314529962e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.4030708113811137E-06,.4030708113788013E-06,.3848176082242780E-17,.9547146490357576E-11,.3642082854515881E-17,.1133244337001844E-10,1.000000000000000,-9.0668479093036014e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.4030708113692472E-06,.4030708113788013E-06,.1041965935612106E-16,.2585069189326336E-10,.7343246257102750E-17,.2284871752922095E-10,.9999999999999999,-1.3798294357004020e+00,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.4030708113971838E-06,.4030708113788013E-06,.5487025835932310E-16,.1361305676516830E-09,.4912560806992407E-16,.1528557129829864E-09,.9999999999999999,-7.8234626813694008e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.4030708114009818E-06,.4030708113788013E-06,.1296018014372390E-15,.3215360620799427E-09,.1250501209811125E-15,.3890969730898903E-09,1.000000000000000,-1.1799906523953507e+00,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.4030708117287694E-06,.4030708113788013E-06,.5365411922123358E-15,.1331133827108722E-08,.4638632998828327E-15,.1443323720441411E-08,.9999999999999999,-2.5939027186613167e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.4030708114494032E-06,.4030708113788013E-06,.7134502293739249E-15,.1770036949111814E-08,.4638632998828327E-15,.1443323720441411E-08,1.000000000000000,-1.5139224931319815e+00,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.4030708152507282E-06,.4030708113788013E-06,.4415313809159246E-14,.1095418879784864E-07,.3606664013007765E-14,.1122223655994991E-07,.9999999999999999,-5.8140007958990947e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.4030708071001442E-06,.4030708113788013E-06,.8362957910406223E-14,.2074811093812202E-07,.8006466172660171E-14,.2491234497405407E-07,.9999999999999999,-5.8140007958990947e-01,1,1,1,1,0,CONSISTENT_NUMERICALLY
run1,I0,KSU,D1,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D1,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.000000000000000,.7759641962678239E-23,.7759641962678239E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,-0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D2,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.000000000000000,.5231549544001671E-23,.5231549544001671E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,-0.0000000000000000e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.1051928953667399E-06,.1051928953626398E-06,.1266337997858880E-16,.1203824643711893E-09,.1129454907692565E-16,.1611228934279478E-09,.9999999999999999,-8.6651008822507813e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.1051928953722225E-06,.1051928953626398E-06,.3594424338280060E-16,.3416983937519048E-09,.3307183232528272E-16,.4717876986031361E-09,.9999999999999999,-1.3541420236132728e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.1051928952939692E-06,.1051928953626398E-06,.1591179912991328E-15,.1512630589267390E-08,.1404937550710450E-15,.2004219927247697E-08,1.000000000000000,-4.9918558819485859e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.1051928951384841E-06,.1051928953626398E-06,.2902236646571277E-15,.2758966407917727E-08,.1763822498786341E-15,.2516188850107811E-08,1.000000000000000,-1.4253152549072103e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.1051928947895835E-06,.1051928953626398E-06,.1389251980043670E-14,.1320670921029782E-07,.1224695927556549E-14,.1747095436083059E-07,1.000000000000000,-7.2127758177011625e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.1051928931809025E-06,.1051928953626398E-06,.3310714579912129E-14,.3147279641366311E-07,.2670298828615519E-14,.3809326700187543E-07,.9999999999999999,-1.1270686973575121e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.1051928897530594E-06,.1051928953626398E-06,.1142010698444530E-13,.1085634818309341E-06,.9898313307440585E-14,.1412048298294938E-06,.9999999999999954,-1.2726159083231126e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.1051929305084904E-06,.1051928953626398E-06,.5285596202800226E-13,.5024668651448600E-06,.4792580256286461E-13,.6836872059293465E-06,.9999999999999297,-7.1423913747888224e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.1051928034600264E-06,.1051928953626398E-06,.1158437626795223E-12,.1101250823833348E-05,.9663448710628094E-13,.1378543584516125E-05,.9999999999997754,-1.1339604115445352e+00,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.1051931607454073E-06,.1051928953626398E-06,.4537289106018739E-12,.4313292873668914E-05,.4364425162961547E-12,.6226079499652754E-05,.9999999999938801,-9.8690535539101709e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSU,D3,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.1051936882634672E-06,.1051928953626398E-06,.1341744963904492E-11,.1275499496266324E-04,.1204408119876324E-11,.1718124253561638E-04,.9999999999470619,-9.8690535539101709e-01,1,1,1,1,0,KNOWN_OMISSION_CONFIRMED
run1,I0,KSP,D1,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.000000000000000,.2897767167584095E-15,.2897767167584095E-15,1.000000000000000,.2220446049250313E-15,1.000000000000000,.000000000000000,-5.2814683275169605e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.1674702813709779E-12,.2897767167584095E-15,.1673520434915525E-12,.9992939769464917,.1423015351387225E-12,1.000000000000000,.4087521048686974,-7.0134273000694625e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.3616166644569273E-12,.2897767167584095E-15,.3616234149739201E-12,1.000018667604832,.2974547691492191E-12,1.000560175054705,-.2289513012351601E-01,-3.4686695301330750e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.5489743989004805E-12,.2897767167584095E-15,.5490677051301171E-12,1.000169964628266,.4371000089653521E-12,1.000381141439206,-.3217569740792365,-1.7157519858417838e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.3616166644569273E-11,.2897767167584095E-15,.3616160021698008E-11,.9999981685381465,.2972715823501559E-11,.9999439824945295,.2289513012351601E-01,-9.0972274030196287e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.1081237588652298E-10,.2897767167584095E-15,.1081240551950497E-10,1.000002740654071,.9230341028546954E-11,1.000018042286609,-.1022481718233317,-8.1168074153287778e-02,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.1182087933052336E-10,.2897767167584095E-15,.1182086721643914E-10,.9999989751960174,.9042412651982801E-11,1.000018417266187,.4181712710920196E-01,-1.7638648856046393e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.9884098091777185E-10,.2897767167584095E-15,.9884092410936811E-10,.9999994252545532,.8554338487565261E-10,.9999980532319391,.1960433979270677,-1.6309325325113513e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.1182366214178508E-09,.2897767167584095E-15,.1182366332402941E-09,1.000000099989692,.9053071486908593E-10,.9999981604790419,-.4079723509693019E-01,-1.7640816194938083e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.9889011191677818E-09,.2897767167584095E-15,.9889010512522436E-09,.9999999313222152,.7385221577801045E-09,.9999996993393687,.2343721022090295,-1.2688546924927615e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D1,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.3986119982082307E-08,.2897767167584095E-15,.3986120116976170E-08,1.000000033840894,.3241222394645416E-08,1.000000000000000,-.4655096384796398,-1.2688546924927615e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-01,-1,SMOOTH,SMOOTH,2.006085407372226,2.006085407372226,.4002966042486721E-15,.1995411575088526E-15,.2220446049250313E-15,.2205479339713339E-15,1.000000000000000,-4.7416721968228259e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.3000000000000000E-02,-1,SMOOTH,SMOOTH,2.006085407372261,2.006085407372226,.1206984004777792E-12,.6016613252567352E-13,.9925393840148899E-13,.9858492648518454E-13,.9999999999999998,-1.0383929886601262e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-02,-1,SMOOTH,SMOOTH,2.006085407372114,2.006085407372226,.3776946911079645E-12,.1882744820933159E-12,.3014255511857300E-12,.2993938203660297E-12,1.000000000000000,7.0707261644006886e-03,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.3000000000000000E-03,-1,SMOOTH,SMOOTH,2.006085407372166,2.006085407372226,.3744930376641476E-12,.1866785114372058E-12,.2633449014410871E-12,.2615698496900021E-12,.9999999999999998,-2.0737550947324990e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-03,-1,SMOOTH,SMOOTH,2.006085407372825,2.006085407372226,.3654907421282893E-11,.1821910177827059E-11,.2754907413304863E-11,.2736338216782341E-11,1.000000000000000,-1.1203678952458977e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.3000000000000000E-04,-1,SMOOTH,SMOOTH,2.006085407365888,2.006085407372226,.1408292738889574E-10,.7020103599349235E-11,.1134758953469372E-10,.1127110216554929E-10,1.000000000000000,-3.3889276036779170e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-04,-1,SMOOTH,SMOOTH,2.006085407371315,2.006085407372226,.2043552874871284E-10,.1018676905460439E-10,.1449096398431493E-10,.1439328899267701E-10,1.000000000000000,-1.6716085182904596e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.3000000000000000E-05,-1,SMOOTH,SMOOTH,2.006085407447490,2.006085407372226,.1529094913953461E-09,.7622282223263144E-10,.1193999343840346E-09,.1185951302604384E-09,1.000000000000000,-2.7651227039967891e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-05,-1,SMOOTH,SMOOTH,2.006085407406751,2.006085407372226,.2071878697664023E-09,.1032796854019452E-09,.1575910513196277E-09,.1565288235336729E-09,.9999999999999998,-1.4652468854078220e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.3000000000000000E-06,-1,SMOOTH,SMOOTH,2.006085407237740,2.006085407372226,.1209235192853848E-08,.6027835048348348E-09,.8858993538751747E-09,.8799280312374404E-09,.9999999999999998,-1.2448342218364636e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D2,.1000000000000000E-06,-1,SMOOTH,SMOOTH,2.006085405558595,2.006085407372226,.4747310566685114E-08,.2366454862409683E-08,.3885213484267069E-08,.3859025565074982E-08,1.000000000000000,-1.2448342218364636e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-01,-1,SMOOTH,SMOOTH,1.037113296846471,1.037113296846494,.2775851755072987E-13,.2676517371355088E-13,.2353672812205332E-13,.3148967257014947E-13,1.000000000000000,-1.3575037437148278e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.3000000000000000E-02,-1,SMOOTH,SMOOTH,1.037113296846490,1.037113296846494,.1423004007129400E-12,.1372081537722318E-12,.7295553050568060E-13,.9760684475311070E-13,1.000000000000000,-9.0570310927481334e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-02,-1,SMOOTH,SMOOTH,1.037113296846334,1.037113296846494,.3848897335103292E-12,.3711163810941841E-12,.2766953333122046E-12,.3701893229384670E-12,1.000000000000000,-1.6523681907564067e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.3000000000000000E-03,-1,SMOOTH,SMOOTH,1.037113296846686,1.037113296846494,.4696076332811104E-12,.4528026346870099E-12,.3813616089587413E-12,.5102218173512426E-12,1.000000000000000,-1.8235899534405822e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-03,-1,SMOOTH,SMOOTH,1.037113296847925,1.037113296846494,.3481838909876443E-11,.3357240641363598E-11,.2748981597910927E-11,.3677848933406874E-11,1.000000000000000,-1.0108187668401236e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.3000000000000000E-04,-1,SMOOTH,SMOOTH,1.037113296836778,1.037113296846494,.1175829421231520E-10,.1133752141455340E-10,.6814881992056598E-11,.9117597034780588E-11,1.000000000000000,-8.1954334880694457e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-04,-1,SMOOTH,SMOOTH,1.037113296838125,1.037113296846494,.2893116176776655E-10,.2789585463395011E-10,.2088523798349229E-10,.2794225697978817E-10,1.000000000000000,-8.2540319837633580e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.3000000000000000E-05,-1,SMOOTH,SMOOTH,1.037113296785000,1.037113296846494,.7815408130692371E-10,.7535732262286433E-10,.4606293124709282E-10,.6162736872646167E-10,1.000000000000000,-1.1860374328178049e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-05,-1,SMOOTH,SMOOTH,1.037113296877679,1.037113296846494,.2876307610942007E-09,.2773378395206565E-09,.2226651363290699E-09,.2979025886378606E-09,1.000000000000000,-1.4771659884781054e+00,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.3000000000000000E-06,-1,SMOOTH,SMOOTH,1.037113295785541,1.037113296846494,.1702997573184163E-08,.1642055480690870E-08,.1347180145216953E-08,.1802385677648189E-08,1.000000000000000,-5.5797463561290384e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSP,D3,.1000000000000000E-06,-1,SMOOTH,SMOOTH,1.037113297276229,1.037113296846494,.3143660131654921E-08,.3031163653875730E-08,.2388266182040688E-08,.3195249552592566E-08,1.000000000000000,-5.5797463561290384e-01,1,1,1,1,0,INCONCLUSIVE
run1,I0,KSS,D1,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.4375033126981655E-01,.4375032791699469E-01,.4886997018520744E-06,.1117019432008803E-04,.3290852983763026E-06,.1496589998470284E-04,.9999999999376162,9.8871933284712505e-06,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.4375033126979515E-01,.4375032791699469E-01,.4886938844485135E-06,.1117006135187606E-04,.3290813934096748E-06,.1496572240015054E-04,.9999999999376179,9.6010940487476581e-07,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.4375033126979323E-01,.4375032791699469E-01,.4886933689803450E-06,.1117004956983620E-04,.3290810472941774E-06,.1496570665999921E-04,.9999999999376180,9.1544874471198165e-08,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.4375033126975482E-01,.4375032791699469E-01,.4886933151177674E-06,.1117004833871070E-04,.3290809912070980E-06,.1496570410935030E-04,.9999999999376180,-1.3834731216757450e-08,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.4375033126965298E-01,.4375032791699469E-01,.4886933225454200E-06,.1117004850851033E-04,.3290809243473858E-06,.1496570106879882E-04,.9999999999376180,2.2580446179025837e-08,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.3000000000000000E-04,-1,SMOOTH,SMOOTH,.4375033126943071E-01,.4375032791699469E-01,.4886933092596847E-06,.1117004820489542E-04,.3290808246007859E-06,.1496569653266395E-04,.9999999999376181,-1.1928138897593412e-06,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.1000000000000000E-04,-1,SMOOTH,SMOOTH,.4375033127107122E-01,.4375032791699469E-01,.4886939496633632E-06,.1117006284216411E-04,.3290818003792717E-06,.1496574090773859E-04,.9999999999376178,1.1415370721771783e-06,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.3000000000000000E-05,-1,SMOOTH,SMOOTH,.4375033126300140E-01,.4375032791699469E-01,.4886932780128346E-06,.1117004749232861E-04,.3290776045203336E-06,.1496555009439694E-04,.9999999999376178,2.5928540351043046e-07,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.1000000000000000E-05,-1,SMOOTH,SMOOTH,.4375033124667941E-01,.4375032791699469E-01,.4886931388065556E-06,.1117004431466211E-04,.3290693645838227E-06,.1496517537021182E-04,.9999999999376180,-2.8482018280288398e-05,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.3000000000000000E-06,-1,SMOOTH,SMOOTH,.4375033130797817E-01,.4375032791699469E-01,.4887098971515165E-06,.1117042734399584E-04,.3291091548035530E-06,.1496698489357685E-04,.9999999999376138,-5.5289011198225654e-05,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D1,.1000000000000000E-06,-1,SMOOTH,SMOOTH,.4375033142825685E-01,.4375032791699469E-01,.4887395828723959E-06,.1117110583890881E-04,.3291839647534545E-06,.1497038699470861E-04,.9999999999376062,-5.5289011198232925e-05,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D2,.1000000000000000E-01,-1,SMOOTH,SMOOTH,.5074565011879632E-02,.5074564064162668E-02,.9477183838544798E-09,.1867585461287533E-06,.4751054645188435E-09,.1872122567159839E-06,.9999999999999999,3.3446115135866267e-01,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D2,.3000000000000000E-02,-1,SMOOTH,SMOOTH,.5074564697734693E-02,.5074564064162668E-02,.6335730243184702E-09,.1248526843300076E-06,.3176018029300842E-09,.1251489582719108E-06,1.000000000000000,4.0566437041563215e-02,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D2,.1000000000000000E-02,-1,SMOOTH,SMOOTH,.5074564670118375E-02,.5074564064162668E-02,.6059566677184504E-09,.1194105715681647E-06,.3037529273247630E-09,.1196918981047238E-06,1.000000000000000,4.3029568749141465e-03,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D2,.3000000000000000E-03,-1,SMOOTH,SMOOTH,.5074564666987196E-02,.5074564064162668E-02,.6028255401460479E-09,.1187935477633690E-06,.3021973504768738E-09,.1190789330708057E-06,1.000000000000000,5.1270784702076065e-04,1,1,1,1,0,APPROXIMATE_BOUNDED
run1,I0,KSS,D2,.1000000000000000E-03,-1,SMOOTH,SMOOTH,.5074564666647789E-02,.5074564064162668E-02,.6024860839386259E-09,.1187266541105333E-06,.3020126744177065E-09,.1190061626595576E-06,1.000000000000000,6.6426892962046175e-05,1,1,1,1,0,APPROXIMATE_BOUNDED
