run_id,state_id,direction_id,h,norm_scaled_fd,norm_scaled_kv,absolute_error_scaled_l2,relative_error_scaled_l2,absolute_error_scaled_inf,relative_error_scaled_inf,cosine_similarity,branch_id_plus,branch_id_minus,finite,branch_crossed,strict_point_pass,roundoff_explained_point,max_error_to_roundoff_bound,series_classification,series_pass,series_explained
run2,BETA_MIN_POS,M3,9.99999999999999955E-07,1.82047145456242698E+00,1.82047145477153705E+00,6.53956728892194121E-10,3.59223830276571588E-10,3.29656524300503406E-10,5.72590519977259487E-10,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,1.58515224001343658E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,3.00000000000000008E-06,1.82047145488262796E+00,1.82047145477153705E+00,2.90583274804211315E-10,1.59619791908764689E-10,1.44964817927473203E-10,2.51793834931576021E-10,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,4.54867555899182818E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,1.00000000000000008E-05,1.82047145468929705E+00,1.82047145477153705E+00,9.64666077250575050E-11,5.29899040560148282E-11,4.88081797200834379E-11,8.47764231706529439E-11,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,2.23908542027564694E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,3.00000000000000008E-05,1.82047145476161409E+00,1.82047145477153705E+00,1.70169694152564400E-11,9.34756179266321173E-12,1.30583321933386303E-11,2.26814173827899389E-11,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,3.17243328123109913E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,1.00000000000000005E-04,1.82047145477444805E+00,1.82047145477153705E+00,5.46797477733827127E-12,3.00360368903215696E-12,3.28059801546487506E-12,5.69817123291355982E-12,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,2.26549082312921080E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,2.99999999999999974E-04,1.82047145477029404E+00,1.82047145477153705E+00,2.51389700451261911E-12,1.38090437942522100E-12,1.71052061403997909E-12,2.97105567651802182E-12,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,1.60021797689641554E+00,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,1.00000000000000002E-03,1.82047145477060601E+00,1.82047145477153705E+00,1.31539650010491505E-12,7.22558157480141414E-13,6.79678535675520834E-13,1.18055447859138397E-12,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,3.32405272601094453E+01,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,3.00000000000000006E-03,1.82047145477116490E+00,1.82047145477153705E+00,5.22278958742571689E-12,2.86892143995806683E-12,2.71483746941414417E-12,4.71548440172405940E-12,9.99999999999999889E-01,I3B_4,I3B_4,1,0,1,0,8.99546828328023935E+02,CONSISTENT_NUMERICALLY,1,0
run2,BETA_MIN_POS,M3,1.00000000000000002E-02,1.82047145477159189E+00,1.82047145477153705E+00,5.78348768338351184E-11,3.17691753321622131E-11,3.01598845046544971E-11,5.23856277002791984E-11,1.00000000000000000E+00,I3B_4,I3B_4,1,0,1,0,3.33166273738838863E+04,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,9.99999999999999955E-08,5.05724801660635492E-01,5.05724801378527933E-01,3.96179872845571670E-09,7.83390238217793663E-09,1.76157214510824702E-09,7.15553987214894236E-09,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,2.17637942120531891E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,2.99999999999999986E-07,5.05724800915862915E-01,5.05724801378527933E-01,1.66719085424448000E-09,3.29663652978848201E-09,1.17438148145135105E-09,4.77036013016090484E-09,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.48633177776093497E+01,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,9.99999999999999955E-07,5.05724801594777285E-01,5.05724801378527933E-01,4.85451168227067867E-10,9.59911728070726229E-10,2.64235818463289295E-10,1.07333096825577101E-09,9.99999999999999778E-01,I3B_24,I3B_24,1,0,1,0,9.48095291835119092E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,3.00000000000000008E-06,5.05724801362628873E-01,5.05724801378527933E-01,1.55720261391870607E-10,3.07915018143071396E-10,8.80786061544297520E-11,3.57776989637112206E-10,9.99999999999999778E-01,I3B_24,I3B_24,1,0,1,0,2.83601153877392997E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,1.00000000000000008E-05,5.05724801363579779E-01,5.05724801378527933E-01,5.73592808687507624E-11,1.13419948383781396E-10,2.97265295771200521E-11,1.20749734002525393E-10,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.04728641917010794E+01,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,3.00000000000000008E-05,5.05724801375635247E-01,5.05724801378527933E-01,1.64380498099741007E-11,3.25039423915269809E-11,1.17438141539239697E-11,4.77035986182816322E-11,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,7.95211362670315314E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,1.00000000000000005E-04,5.05724801379982547E-01,5.05724801378527933E-01,5.24381772798436795E-12,1.03689154925276506E-11,2.64235818463289287E-12,1.07333096890752001E-11,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.27802260307472793E+01,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,2.99999999999999974E-04,5.05724801378478639E-01,5.05724801378527933E-01,2.66942310647378802E-12,5.27841050942598017E-12,1.46797676924049601E-12,5.96294982728520403E-12,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.58112243078125969E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,1.00000000000000002E-03,5.05724801378353073E-01,5.05724801378527933E-01,1.09953031607161204E-12,2.17416728045463117E-12,5.28537695881194365E-13,2.14693027056490088E-12,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.33438867177940921E+01,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,3.00000000000000006E-03,5.05724801378527711E-01,5.05724801378527933E-01,2.93595715011933990E-13,5.80544426952439876E-13,1.57807502693353295E-13,6.41017106433159391E-13,9.99999999999999778E-01,I3B_24,I3B_24,1,0,1,0,1.38505194706994250E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M1,1.00000000000000002E-02,5.05724801378513167E-01,5.05724801378527933E-01,4.29305908094368030E-14,8.48892336156238044E-14,1.98176863847466907E-14,8.04998226683502391E-14,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.03736258723209467E+01,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,9.99999999999999955E-08,1.71528533602644995E+00,1.71528534461659898E+00,9.21770550582271026E-09,5.37386128480159879E-09,3.85842569006200620E-09,7.07920222774341440E-09,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,5.10561854619682887E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,2.99999999999999986E-07,1.71528534562211710E+00,1.71528534461659898E+00,1.47422953483257604E-09,8.59466058283082782E-10,1.05007419426428307E-09,1.92661156908085013E-09,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,4.44883776473665371E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,9.99999999999999955E-07,1.71528534493048590E+00,1.71528534461659898E+00,6.50748263504560516E-10,3.79381929326127907E-10,4.12263556626157879E-10,7.56395825840274268E-10,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,9.87397369866443597E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,3.00000000000000008E-06,1.71528534482244899E+00,1.71528534461659898E+00,3.14423043116707498E-10,1.83306552502058395E-10,1.69288083551322188E-10,3.10599367258190517E-10,9.99999999999999889E-01,I3B_24,I3B_24,1,0,1,0,4.28768753769381661E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,1.00000000000000008E-05,1.71528534467191696E+00,1.71528534461659898E+00,8.81746624680057695E-11,5.14052444637839177E-11,5.99490457275919653E-11,1.09990823229347098E-10,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,6.82940669263378553E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,3.00000000000000008E-05,1.71528534459455506E+00,1.71528534461659898E+00,2.75271316985109192E-11,1.60481355390253103E-11,1.52625134752781800E-11,2.80027213361771003E-11,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.71391573859466262E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,1.00000000000000005E-04,1.71528534461400706E+00,1.71528534461659898E+00,7.70112475427998569E-12,4.48970474705556464E-12,6.99051927455229816E-12,1.28257749654091597E-11,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,5.16193278752203000E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,2.99999999999999974E-04,1.71528534461276805E+00,1.71528534461659898E+00,4.36352671794217131E-12,2.54390718817545093E-12,1.75709446992300400E-12,3.22380890161309988E-12,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,5.80002753933003046E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,1.00000000000000002E-03,1.71528534461706994E+00,1.71528534461659898E+00,6.36374000067332250E-13,3.71001828975225125E-13,3.53328477586956119E-13,6.48265366908832752E-13,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,2.61835573315571679E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,3.00000000000000006E-03,1.71528534461677507E+00,1.71528534461659898E+00,2.58943118122058983E-13,1.50962123552633412E-13,1.54987134237671904E-13,2.84360864793316804E-13,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,4.60278995614162323E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M2,1.00000000000000002E-02,1.71528534461656301E+00,1.71528534461659898E+00,6.75753396567188156E-14,3.93959756426551102E-14,3.66373598126301721E-14,6.72199752018650638E-14,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,8.93509572205769054E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,9.99999999999999955E-08,1.90417410554293798E+00,1.90417408805647903E+00,1.97862853151656312E-08,1.03910063988208497E-08,9.79938308276473435E-09,1.70208481716366206E-08,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,2.70068188038426538E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,2.99999999999999986E-07,1.90417408773068497E+00,1.90417408805647903E+00,2.38622120669034808E-09,1.25315286121022591E-09,1.02941655200083894E-09,1.78802510818403499E-09,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,8.28399496635075572E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,9.99999999999999955E-07,1.90417408801688404E+00,1.90417408805647903E+00,7.68997766324469399E-10,4.03848456476664580E-10,4.17735179780720500E-10,7.25577015822032892E-10,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.62768470790956310E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,3.00000000000000008E-06,1.90417408833453994E+00,1.90417408805647903E+00,4.36013267149326606E-10,2.28977628579474911E-10,2.03683958588385394E-10,3.53784900055302714E-10,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,3.37566404833170486E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,1.00000000000000008E-05,1.90417408798085597E+00,1.90417408805647903E+00,8.43206009191081505E-11,4.42819810688481432E-11,3.92140764304826916E-11,6.81121292596951296E-11,9.99999999999999889E-01,I3B_24,I3B_24,1,0,1,0,2.08635157960851725E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,3.00000000000000008E-05,1.90417408805293209E+00,1.90417408805647903E+00,1.49656208272266206E-11,7.85937636747356954E-12,7.70472574629366136E-12,1.33825739048674403E-11,9.99999999999999889E-01,I3B_24,I3B_24,1,0,1,0,2.23029422449610637E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,1.00000000000000005E-04,1.90417408805831689E+00,1.90417408805647903E+00,7.06239426286736492E-12,3.70890156900983607E-12,3.28059801546487506E-12,5.69817107575042281E-12,9.99999999999999889E-01,I3B_24,I3B_24,1,0,1,0,1.98383477102885930E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,2.99999999999999974E-04,1.90417408805397304E+00,1.90417408805647903E+00,3.77301846806869614E-12,1.98144617749718397E-12,2.20312657006616104E-12,3.82667795279675787E-12,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.50808600914540825E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,1.00000000000000002E-03,1.90417408805514299E+00,1.90417408805647903E+00,1.62017280342923006E-12,8.50853298336226204E-13,7.71049890602171217E-13,1.33926014826514192E-12,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,2.36214885232411387E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,3.00000000000000006E-03,1.90417408805601895E+00,1.90417408805647903E+00,5.34248262035912374E-13,2.80566921578688319E-13,2.45692355349547092E-13,4.26750569922355599E-13,1.00000000000000000E+00,I3B_24,I3B_24,1,0,1,0,1.93788437299127958E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_HIGH,M3,1.00000000000000002E-02,1.90417408805652699E+00,1.90417408805647903E+00,7.44957905537016196E-14,3.91223633495269615E-14,4.57411886145564495E-14,7.94492701346626686E-14,9.99999999999999889E-01,I3B_24,I3B_24,1,0,1,1,1.04100918718372526E+00,CONSISTENT_NUMERICALLY,1,0
run2,FINAL_CLIP_LOW,M1,9.99999999999999955E-08,2.05941487987404415E+00,6.53173757883793837E-01,1.81870326038161600E+00,8.83116499815156386E-01,1.76801113346632999E+00,8.77775940644492825E-01,5.05571213561891275E-01,I3B_39,I3B_39,1,0,0,0,3.13084596089621003E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,2.99999999999999986E-07,1.04199921818838304E+00,6.53173757883793837E-01,6.94858123391782656E-01,6.66850906663693399E-01,4.25215058663171275E-01,6.33327821933478363E-01,7.56362486173896675E-01,I3B_39,I3B_39,1,0,0,0,4.90684524427749480E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,9.99999999999999955E-07,6.53934548515079928E-01,6.53173757883793837E-01,2.98587789193592190E-01,4.56601948729593310E-01,2.46182981872988510E-01,6.11120296777535987E-01,8.95636590065370441E-01,I3B_39,I3B_39,1,0,0,0,7.17227219339347855E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,3.00000000000000008E-06,5.69167873390813428E-01,6.53173757883793837E-01,1.36138519447155687E-01,2.08426192577344987E-01,1.11903373368960196E-01,4.54553651587069285E-01,9.84564588067446511E-01,I3B_39,I3B_39,1,0,0,0,1.03999725303500945E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,1.00000000000000008E-05,6.39189015066387811E-01,6.53173757883793837E-01,2.58152547873397205E-02,3.95227984525558934E-02,2.46216284087503214E-02,1.00013527423488499E-01,9.99436104590940011E-01,I3B_39,I3B_39,1,0,0,0,6.17976838092940817E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,3.00000000000000008E-05,6.48987138630025995E-01,6.53173757883793837E-01,8.07433340725110735E-03,1.23616929029895500E-02,4.47968727997100080E-03,1.80329137572444488E-02,9.99943775742689112E-01,I3B_39,I3B_39,1,0,0,0,3.02874075007980981E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,1.00000000000000005E-04,6.54015194564260272E-01,6.53173757883793837E-01,2.30057029864982280E-03,3.51760986253933389E-03,1.56289507931267591E-03,6.30846052433181419E-03,9.99994633938484978E-01,I3B_39,I3B_39,1,0,0,0,2.77167633195379670E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,2.99999999999999974E-04,6.52493644056192923E-01,6.53173757883793837E-01,9.02598071907720345E-04,1.38186517907889009E-03,4.51299036754032601E-04,1.83318535392047602E-03,9.99999586889608771E-01,I3B_39,I3B_39,1,0,0,0,2.37824867233950243E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,1.00000000000000002E-03,6.53252564454631757E-01,6.53173757883793837E-01,2.26913679090908399E-04,3.47359798396424920E-04,1.52959199728491813E-04,6.20937403865638531E-04,9.99999946940853368E-01,I3B_39,I3B_39,1,0,0,0,6.16880567787761258E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,3.00000000000000006E-03,6.53151312832187303E-01,6.53173757883793837E-01,7.34482039215312644E-05,1.12448185547892797E-04,4.84602124323496586E-05,1.96831379268128093E-04,9.99999994267916081E-01,I3B_39,I3B_39,1,0,0,0,1.19206550551289525E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M1,1.00000000000000002E-02,6.53161431868483300E-01,6.53173757883793837E-01,3.28451682030283368E-05,5.02854987766851189E-05,2.83182711157681199E-05,1.15023770818847797E-04,9.99999998913720489E-01,I3B_39,I3B_39,1,0,0,0,5.50769135298895929E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,9.99999999999999955E-08,1.46752751379820201E+00,1.48940033266208394E+00,2.54315414720661326E-01,1.70750206739990307E-01,1.83473698890538411E-01,3.36626262173096602E-01,9.85314349280599244E-01,I3B_39,I3B_39,1,0,0,0,4.67947342272838807E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,2.99999999999999986E-07,1.61381918083776110E+00,1.48940033266208394E+00,6.93070743260109756E-01,4.29459973886494983E-01,6.45255125423048193E-01,9.61061976284238950E-01,9.03298678855495640E-01,I3B_39,I3B_39,1,0,0,0,1.38028480821428334E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,9.99999999999999955E-07,1.48128552338714203E+00,1.48940033266208394E+00,3.07757582002337104E-01,2.06631874086039391E-01,1.83473698890538411E-01,3.36626261918473890E-01,9.78549606939935313E-01,I3B_39,I3B_39,1,0,0,0,6.43517865209654172E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,3.00000000000000008E-06,1.50093557262443200E+00,1.48940033266208394E+00,1.14274305519379296E-01,7.61353835591804390E-02,1.08136694898679400E-01,1.98402559144813501E-01,9.97109015841444180E-01,I3B_39,I3B_39,1,0,0,0,2.74280187676637821E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,1.00000000000000008E-05,1.48988783520939294E+00,1.48940033266208394E+00,1.90080007650878305E-02,1.27580078955516797E-02,1.60810890819642685E-02,2.95045935274266709E-02,9.99918643529207452E-01,I3B_39,I3B_39,1,0,0,0,5.33841899716184631E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,3.00000000000000008E-05,1.48922206195028495E+00,1.48940033266208394E+00,7.65844739996808608E-03,5.14196702660844537E-03,6.00097158774896486E-03,1.10102137102033506E-02,9.99986785669087275E-01,I3B_39,I3B_39,1,0,0,0,1.50906780704017640E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,1.00000000000000005E-04,1.48965227622604490E+00,1.48940033266208394E+00,3.43098452884382397E-03,2.30321168476715996E-03,2.05580487011656696E-03,3.77186437821511698E-03,9.99997361464042278E-01,I3B_39,I3B_39,1,0,0,0,1.31990436445622485E+01,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,2.99999999999999974E-04,1.48943953014309893E+00,1.48940033266208394E+00,5.28026856941265902E-04,3.54513792775820291E-04,4.89363564057904155E-04,8.97854179692521076E-04,9.99999937504631231E-01,I3B_39,I3B_39,1,0,0,0,2.89476915751339359E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,1.00000000000000002E-03,1.48940993848301195E+00,1.48940033266208394E+00,3.81342931499002616E-04,2.56036247406410313E-04,2.43030167096820710E-04,4.45896808314889511E-04,9.99999967243306198E-01,I3B_39,I3B_39,1,0,0,0,7.69491842266515036E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,3.00000000000000006E-03,1.48938582889945903E+00,1.48940033266208394E+00,1.23726591331784511E-04,8.30714137888242412E-05,9.26688519809100442E-05,1.70023112036420609E-04,9.99999996596951157E-01,I3B_39,I3B_39,1,0,0,0,1.60692477860777205E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M2,1.00000000000000002E-02,1.48939867178031204E+00,1.48940033266208394E+00,2.26675696323860687E-05,1.52192591442967598E-05,1.88150677838082314E-05,3.45207295590376073E-05,9.99999999884808588E-01,I3B_39,I3B_39,1,0,0,0,7.64737000810697243E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,9.99999999999999955E-08,1.64108409834771507E+00,1.64108408659145200E+00,3.56098182656385668E-05,2.16989600359246907E-05,2.54498973955431396E-05,4.42047053927271182E-05,9.99999999764577652E-01,I3B_39,I3B_39,1,0,0,0,3.81515937520481074E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,2.99999999999999986E-07,1.64108408646062309E+00,1.64108408659145200E+00,3.56098156778086869E-05,2.16989586144672396E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577541E-01,I3B_39,I3B_39,1,0,0,0,7.13506278534418659E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,9.99999999999999955E-07,1.64108408574547693E+00,1.64108408659145200E+00,3.56098156588638531E-05,2.16989586029231394E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577652E-01,I3B_39,I3B_39,1,0,0,0,2.12636916486598793E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,3.00000000000000008E-06,1.64108408626451596E+00,1.64108408659145200E+00,3.56098156522572130E-05,2.16989585988973612E-05,2.54498973955431396E-05,4.42047055189645515E-05,9.99999999764577652E-01,I3B_39,I3B_39,1,0,0,0,5.17674448174434065E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,1.00000000000000008E-05,1.64108408617069501E+00,1.64108408659145200E+00,3.56098156517512429E-05,2.16989585985890412E-05,2.54498973955431396E-05,4.42047055225713533E-05,9.99999999764577652E-01,I3B_39,I3B_39,1,0,0,0,3.02874075007980981E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,3.00000000000000008E-05,1.64108408620012503E+00,1.64108408659145200E+00,3.56098156516428024E-05,2.16989585985229692E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577874E-01,I3B_39,I3B_39,1,0,0,0,3.92726130043271748E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,1.00000000000000005E-04,1.64108408620517210E+00,1.64108408659145200E+00,3.56098156516413726E-05,2.16989585985220985E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577541E-01,I3B_39,I3B_39,1,0,0,0,2.25914404669543556E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,2.99999999999999974E-04,1.64108408620291391E+00,1.64108408659145200E+00,3.56098156516406679E-05,2.16989585985216716E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577541E-01,I3B_39,I3B_39,1,0,0,0,1.92511643442423441E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,1.00000000000000002E-03,1.64108408620415491E+00,1.64108408659145200E+00,3.56098156516405730E-05,2.16989585985216106E-05,2.54498973955431396E-05,4.42047055251754918E-05,9.99999999764577541E-01,I3B_39,I3B_39,1,0,0,0,1.54952422167694093E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,3.00000000000000006E-03,1.64108408757811008E+00,1.64108408659145200E+00,4.85634635359624578E-05,2.95923066365427909E-05,4.16899064200029523E-05,7.24124741261662763E-05,9.99999999562147579E-01,I3B_39,I3B_39,1,0,0,0,1.96731565234461780E+00,INCONCLUSIVE,0,0
run2,FINAL_CLIP_LOW,M3,1.00000000000000002E-02,1.64108408669956107E+00,1.64108408659145200E+00,2.89898051240290102E-05,1.76650333514179487E-05,2.33187981828181997E-05,4.05031340933025781E-05,9.99999999843973142E-01,I3B_39,I3B_39,1,0,0,1,7.46143450248507922E-01,INCONCLUSIVE,0,0
run2,I0,M1,9.99999999999999955E-08,6.15228116268639269E-01,6.15228115881649495E-01,3.84344433155316123E-09,6.24718576722999111E-09,1.98492894037312414E-09,7.91937678148899720E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.35929187113435972E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,2.99999999999999986E-07,6.15228115543684950E-01,6.15228115881649495E-01,1.02469677000455308E-09,1.66555582157703594E-09,5.29356701962896805E-10,2.11200264583329207E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.13285566006496651E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,9.99999999999999955E-07,6.15228116045634654E-01,6.15228115881649495E-01,8.14339590019425133E-10,1.32363845016312799E-09,3.79368779734211978E-10,1.51358783809555502E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,5.70567396449773810E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,3.00000000000000008E-06,6.15228115816415788E-01,6.15228115881649495E-01,1.14219211677301997E-10,1.85653432814299695E-10,5.94521654129209765E-11,2.37199472889858076E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.05010940089512019E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,1.00000000000000008E-05,6.15228115883465931E-01,6.15228115881649495E-01,2.82796419417454903E-11,4.59661078738834874E-11,1.19681650488201002E-11,4.77500259463575622E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.20457900043049392E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,3.00000000000000008E-05,6.15228115881882864E-01,6.15228115881649495E-01,1.39931427643480001E-11,2.27446412202568012E-11,7.51640507037280685E-12,2.99886019003125082E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,5.13700288063595508E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,1.00000000000000005E-04,6.15228115932049624E-01,6.15228115881649495E-01,7.61767405141641152E-11,1.23818691866445292E-10,6.00095528824340363E-11,2.39423311325979618E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.85183403663741810E+04,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,2.99999999999999974E-04,6.15228116316904217E-01,6.15228115881649495E-01,6.62385729889962260E-10,1.07665061514966091E-09,5.22147491910374129E-10,2.08323967232603097E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.83388733460985764E+05,CONSISTENT_NUMERICALLY,1,0
