run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,observed_slope,residual_characteristic_scale,scaled_norm_fd,scaled_norm_kv,scaled_absolute_error_l2,scaled_absolute_error_inf,row_classification,series_classification
run1,I0,KPS,D1,.1000000000000000E-03,-1,I3B_0,I3B_0,.6550188703376491E-06,.6550188703342731E-06,.1056463889337747E-16,.1612875502034255E-10,.9332661952407085E-17,.2123526257057027E-10,1.000000000000000,1,1,1,1,0,-6.38816749035773235e-01,1.00000000000000000e+00,6.55018870337649067e-07,6.55018870334273111e-07,1.05646388933774701e-17,9.33266195240708453e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.3000000000000000E-04,-1,I3B_0,I3B_0,.6550188703269120E-06,.6550188703342731E-06,.2226017656181616E-16,.3398402331593319E-10,.2172520395699073E-16,.4943288557739961E-10,.9999999999999999,1,1,1,1,0,-6.19022957969880272e-01,1.00000000000000000e+00,6.55018870326911971e-07,6.55018870334273111e-07,2.22601765618161585e-17,2.17252039569907304e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.1000000000000000E-04,-1,I3B_0,I3B_0,.6550188704531879E-06,.6550188703342731E-06,.1668526683517732E-15,.2547295595260223E-09,.1194469450954661E-15,.2717860408045554E-09,1.000000000000000,1,1,1,1,0,-1.83350572422304503e+00,1.00000000000000000e+00,6.55018870453187855e-07,6.55018870334273111e-07,1.66852668351773206e-16,1.19446945095466104e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.3000000000000000E-05,-1,I3B_0,I3B_0,.6550188700270384E-06,.6550188703342731E-06,.3461264178773988E-15,.5284220555367534E-09,.2814811715316616E-15,.6404739201557480E-09,1.000000000000000,1,1,1,1,0,-6.06070899362653126e-01,1.00000000000000000e+00,6.55018870027038379e-07,6.55018870334273111e-07,3.46126417877398817e-16,2.81481171531661580e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.1000000000000000E-05,-1,I3B_0,I3B_0,.6550188702163258E-06,.6550188703342731E-06,.8585190541529042E-15,.1310678352998868E-08,.7275860021588342E-15,.1655527638020721E-08,1.000000000000000,1,1,1,1,0,-8.26865679776437545e-01,1.00000000000000000e+00,6.55018870216325785e-07,6.55018870334273111e-07,8.58519054152904168e-16,7.27586002158834210e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.3000000000000000E-06,-1,I3B_0,I3B_0,.6550188733097055E-06,.6550188703342731E-06,.3411950854781641E-14,.5208935183106404E-08,.2824306319380626E-14,.6426342917072951E-08,.9999999999999999,1,1,1,1,0,-1.14606461633996104e+00,1.00000000000000000e+00,6.55018873309705460e-07,6.55018870334273111e-07,3.41195085478164093e-15,2.82430631938062606e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D1,.1000000000000000E-06,-1,I3B_0,I3B_0,.6550188717338433E-06,.6550188703342731E-06,.1075827555979427E-13,.1642437496696389E-07,.7742743470384169E-14,.1761760896773649E-07,.9999999999999999,1,1,1,1,0,-1.04531058307795743e+00,1.00000000000000000e+00,6.55018871733843331e-07,6.55018870334273111e-07,1.07582755597942708e-14,7.74274347038416918e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D2,.1000000000000000E-01,-1,I3B_0,I3B_0,.7407407404082575E-10,.7407407407406022E-10,.7769746514556863E-19,.1048915779465373E-08,.6956588951570963E-19,.1878279016156379E-08,1.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,7.40740740408257531e-11,7.40740740740602158e-11,7.76974651455686278e-20,6.95658895157096275e-20,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.3000000000000000E-02,-1,I3B_0,I3B_0,.7407407386436056E-10,.7407407407406022E-10,.3142855180472839E-18,.4242854493639127E-08,.2107380452373102E-18,.5689927210406312E-08,1.000000000000000,1,1,1,1,0,-1.16072325524496378e+00,1.00000000000000000e+00,7.40740738643605601e-11,7.40740740740602158e-11,3.14285518047283887e-19,2.10738045237310196e-19,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.1000000000000000E-02,-1,I3B_0,I3B_0,.7407407457022136E-10,.7407407407406022E-10,.1347513266171990E-17,.1819142897147589E-07,.1201039779647394E-17,.3242807299894705E-07,.9999999999999999,1,1,1,1,0,-1.32504824211388672e+00,1.00000000000000000e+00,7.40740745702213581e-11,7.40740740740602158e-11,1.34751326617199006e-18,1.20103977964739391e-18,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.3000000000000000E-03,-1,I3B_0,I3B_0,.7407407661721772E-10,.7407407407406022E-10,.3991792480154958E-17,.5388919663194437E-07,.3742138627872644E-17,.1010377327440844E-06,.9999999999999990,1,1,1,1,0,-9.01996706643836688e-01,1.00000000000000000e+00,7.40740766172177162e-11,7.40740740740602158e-11,3.99179248015495787e-18,3.74213862787264404e-18,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.1000000000000000E-03,-1,I3B_0,I3B_0,.7407407944066379E-10,.7407407407406022E-10,.2174245447575572E-16,.2935231141572576E-06,.2068279756649630E-16,.5584352224461437E-06,.9999999999999596,1,1,1,1,0,-1.54287952265211858e+00,1.00000000000000000e+00,7.40740794406637904e-11,7.40740740740602158e-11,2.17424544757557201e-17,2.06827975664962992e-17,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.3000000000000000E-04,-1,I3B_0,I3B_0,.7407407591137567E-10,.7407407407406022E-10,.5285373984270697E-16,.7135254701785640E-06,.4327028657617521E-16,.1168296372638653E-05,.9999999999997458,1,1,1,1,0,-7.37775548812842130e-01,1.00000000000000000e+00,7.40740759113756719e-11,7.40740740740602158e-11,5.28537398427069687e-17,4.32702865761752082e-17,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.1000000000000000E-04,-1,I3B_0,I3B_0,.7407406885290331E-10,.7407407407406022E-10,.1513157990290311E-15,.2042763286892302E-05,.9790187129738740E-16,.2643345421714232E-05,.9999999999979161,1,1,1,1,0,-9.57426541562154676e-01,1.00000000000000000e+00,7.40740688529033108e-11,7.40740740740602158e-11,1.51315799029031101e-16,9.79018712973873988e-17,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.3000000000000000E-05,-1,I3B_0,I3B_0,.7407401944316633E-10,.7407407407406022E-10,.3203631165028729E-15,.4324902072789593E-05,.2390740291709500E-15,.6454966642229960E-05,.9999999999909195,1,1,1,1,0,-6.23009134115831142e-01,1.00000000000000000e+00,7.40740194431663261e-11,7.40740740740602158e-11,3.20363116502872888e-16,2.39074029170950006e-16,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.1000000000000000E-05,-1,I3B_0,I3B_0,.7407324302559108E-10,.7407407407406022E-10,.2264951418587083E-14,.3057684415093134E-04,.2215484239433138E-14,.5981754857307437E-04,.9999999995954585,1,1,1,1,0,-1.78029457487257936e+00,1.00000000000000000e+00,7.40732430255910816e-11,7.40740740740602158e-11,2.26495141858708306e-15,2.21548423943313785e-15,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.3000000000000000E-06,-1,I3B_0,I3B_0,.7407867820441337E-10,.7407407407406022E-10,.5758039597373815E-14,.7772870327795306E-04,.3713746447595246E-14,.1002611007889321E-03,.9999999989104857,1,1,1,1,0,-7.74970793184204587e-01,1.00000000000000000e+00,7.40786782044133678e-11,7.40740740740602158e-11,5.75803959737381505e-15,3.71374644759524578e-15,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D2,.1000000000000000E-06,-1,I3B_0,I3B_0,.7407726652319180E-10,.7407407407406022E-10,.5303544016770233E-14,.7159475863097380E-04,.3713746447595246E-14,.1002611007889321E-03,.9999999983656662,1,1,1,1,0,7.48414981765966880e-02,1.00000000000000000e+00,7.40772665231918049e-11,7.40740740740602158e-11,5.30354401677023331e-15,3.71374644759524578e-15,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPS,D3,.1000000000000000E-01,-1,I3B_0,I3B_0,.4030708113787109E-06,.4030708113788013E-06,.1557963878064863E-18,.3865236167152543E-12,.1413486230730614E-18,.4398102213468383E-12,1.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,4.03070811378710918e-07,4.03070811378801286e-07,1.55796387806486292e-19,1.41348623073061393e-19,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-02,-1,I3B_0,I3B_0,.4030708113788691E-06,.4030708113788013E-06,.1037418920686222E-18,.2573788256056809E-12,.9910285482875314E-19,.3083613237307219E-12,1.000000000000000,1,1,1,1,0,3.37751766132238451e-01,1.00000000000000000e+00,4.03070811378869102e-07,4.03070811378801286e-07,1.03741892068622198e-19,9.91028548287531397e-20,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-02,-1,I3B_0,I3B_0,.4030708113779619E-06,.4030708113788013E-06,.1311022421811489E-17,.3252585860352477E-11,.1157788159778222E-17,.3602490464739833E-11,1.000000000000000,1,1,1,1,0,-2.30896432280300390e+00,1.00000000000000000e+00,4.03070811377961876e-07,4.03070811378801286e-07,1.31102242181148900e-18,1.15778815977822197e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-03,-1,I3B_0,I3B_0,.4030708113811137E-06,.4030708113788013E-06,.3848176082242780E-17,.9547146490357576E-11,.3642082854515881E-17,.1133244337001844E-10,1.000000000000000,1,1,1,1,0,-8.94365703145299618e-01,1.00000000000000000e+00,4.03070811381113686e-07,4.03070811378801286e-07,3.84817608224278018e-18,3.64208285451588128e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-03,-1,I3B_0,I3B_0,.4030708113694506E-06,.4030708113788013E-06,.1013344216662658E-16,.2514060031279043E-10,.7343246257102750E-17,.2284871752922095E-10,.9999999999999999,1,1,1,1,0,-8.81331638673658158e-01,1.00000000000000000e+00,4.03070811369450625e-07,4.03070811378801286e-07,1.01334421666265806e-17,7.34324625710275000e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-04,-1,I3B_0,I3B_0,.4030708113965058E-06,.4030708113788013E-06,.5188016240196959E-16,.1287122781781746E-09,.4912560806992407E-16,.1528557129829864E-09,.9999999999999999,1,1,1,1,0,-1.35642219168090139e+00,1.00000000000000000e+00,4.03070811396505810e-07,4.03070811378801286e-07,5.18801624019695924e-17,4.91256080699240720e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-04,-1,I3B_0,I3B_0,.4030708114009818E-06,.4030708113788013E-06,.1296018014372390E-15,.3215360620799427E-09,.1250501209811125E-15,.3890969730898903E-09,1.000000000000000,1,1,1,1,0,-8.33351495756703642e-01,1.00000000000000000e+00,4.03070811400981797e-07,4.03070811378801286e-07,1.29601801437238992e-16,1.25050120981112504e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-05,-1,I3B_0,I3B_0,.4030708115239845E-06,.4030708113788013E-06,.2610140896335640E-15,.6475638576921178E-09,.2185321975207841E-15,.6799690866718829E-09,1.000000000000000,1,1,1,1,0,-5.81497939837361644e-01,1.00000000000000000e+00,4.03070811523984480e-07,4.03070811378801286e-07,2.61014089633563981e-16,2.18532197520784091e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-05,-1,I3B_0,I3B_0,.4030708114494032E-06,.4030708113788013E-06,.7134502293739249E-15,.1770036949111814E-08,.4638632998828327E-15,.1443323720441411E-08,1.000000000000000,1,1,1,1,0,-9.15280395196767516e-01,1.00000000000000000e+00,4.03070811449403176e-07,4.03070811378801286e-07,7.13450229373924925e-16,4.63863299882832664e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.3000000000000000E-06,-1,I3B_0,I3B_0,.4030708152507282E-06,.4030708113788013E-06,.4415313809159246E-14,.1095418879784864E-07,.3606664013007765E-14,.1122223655994991E-07,.9999999999999999,1,1,1,1,0,-1.51392249313198146e+00,1.00000000000000000e+00,4.03070815250728225e-07,4.03070811378801286e-07,4.41531380915924591e-15,3.60666401300776510e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPS,D3,.1000000000000000E-06,-1,I3B_0,I3B_0,.4030708073035477E-06,.4030708113788013E-06,.8790293515048635E-14,.2180831076549380E-07,.8006466172660171E-14,.2491234497405407E-07,.9999999999999999,1,1,1,1,0,-6.26762690248321874e-01,1.00000000000000000e+00,4.03070807303547688e-07,4.03070811378801286e-07,8.79029351504863451e-15,8.00646617266017073e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D1,.1000000000000000E-01,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.3000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.1000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.3000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.1000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.3000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.1000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.3000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.1000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.3000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D1,.1000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-01,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.3000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.3000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.3000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.3000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.3000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D2,.1000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I0,KPU,D3,.1000000000000000E-01,-1,I3B_0,I3B_0,.5988071690735868E-07,.5988071690736757E-07,.5981978379828781E-19,.9989824251908336E-12,.4483649792282431E-19,.1124173203954835E-11,1.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,5.98807169073586809e-08,5.98807169073675747e-08,5.98197837982878100e-20,4.48364979228243121e-20,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.3000000000000000E-02,-1,I3B_0,I3B_0,.5988071690782763E-07,.5988071690736757E-07,.4911285412232263E-18,.8201781250869188E-11,.3506981099428820E-18,.8792957437276449E-11,1.000000000000000,1,1,1,1,0,-1.74868522090262712e+00,1.00000000000000000e+00,5.98807169078276327e-08,5.98807169073675747e-08,4.91128541223226299e-19,3.50698109942881989e-19,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.1000000000000000E-02,-1,I3B_0,I3B_0,.5988071690699959E-07,.5988071690736757E-07,.8002498953105532E-18,.1336406670862841E-10,.7938022204752879E-18,.1990278516026494E-10,1.000000000000000,1,1,1,1,0,-4.44395320151279360e-01,1.00000000000000000e+00,5.98807169069995918e-08,5.98807169073675747e-08,8.00249895310553187e-19,7.93802220475287902e-19,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.3000000000000000E-03,-1,I3B_0,I3B_0,.5988071691056671E-07,.5988071690736757E-07,.4391988151548695E-17,.7334561738978901E-10,.4303522942092884E-17,.1079010493172553E-09,1.000000000000000,1,1,1,1,0,-1.41416253864231778e+00,1.00000000000000000e+00,5.98807169105667123e-08,5.98807169073675747e-08,4.39198815154869471e-18,4.30352294209288390e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.1000000000000000E-03,-1,I3B_0,I3B_0,.5988071690709819E-07,.5988071690736757E-07,.7620039737562985E-17,.1272536491062857E-09,.5028966956746790E-17,.1260899079466487E-09,1.000000000000000,1,1,1,1,0,-5.01541429859171051e-01,1.00000000000000000e+00,5.98807169070981918e-08,5.98807169073675747e-08,7.62003973756298512e-18,5.02896695674679037e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.3000000000000000E-04,-1,I3B_0,I3B_0,.5988071690556996E-07,.5988071690736757E-07,.3089347980794330E-16,.5159169997201928E-09,.2479307126516210E-16,.6216298693787318E-09,1.000000000000000,1,1,1,1,0,-1.16262058625306253e+00,1.00000000000000000e+00,5.98807169055699590e-08,5.98807169073675747e-08,3.08934798079432987e-17,2.47930712651621007e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.1000000000000000E-04,-1,I3B_0,I3B_0,.5988071696921137E-07,.5988071690736757E-07,.1074754132639011E-15,.1794825090674204E-08,.8814465724122625E-16,.2210026791053526E-08,1.000000000000000,1,1,1,1,0,-1.13481067730417418e+00,1.00000000000000000e+00,5.98807169692113692e-08,5.98807169073675747e-08,1.07475413263901098e-16,8.81446572412262477e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.3000000000000000E-05,-1,I3B_0,I3B_0,.5988071678043666E-07,.5988071690736757E-07,.4203789872928300E-15,.7020273119694525E-08,.3486268761588289E-15,.8741025961278930E-08,.9999999999999998,1,1,1,1,0,-1.13282836839494361e+00,1.00000000000000000e+00,5.98807167804366568e-08,5.98807169073675747e-08,4.20378987292830014e-16,3.48626876158828907e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.1000000000000000E-05,-1,I3B_0,I3B_0,.5988071730159514E-07,.5988071690736757E-07,.1049728798474737E-14,.1753033106112732E-07,.8182786635455770E-15,.2051647618701221E-07,1.000000000000000,1,1,1,1,0,-8.32987649019695242e-01,1.00000000000000000e+00,5.98807173015951446e-08,5.98807169073675747e-08,1.04972879847473706e-15,8.18278663545576952e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.3000000000000000E-06,-1,I3B_0,I3B_0,.5988071363608460E-07,.5988071690736757E-07,.3712285634368243E-14,.6199467585050727E-07,.2311782022234328E-14,.5796267601572410E-07,.9999999999999996,1,1,1,1,0,-1.04912329638868651e+00,1.00000000000000000e+00,5.98807136360846028e-08,5.98807169073675747e-08,3.71228563436824332e-15,2.31178202223432811e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KPU,D3,.1000000000000000E-06,-1,I3B_0,I3B_0,.5988072109866687E-07,.5988071690736757E-07,.1039390979595972E-13,.1735768976267576E-06,.8981990603411380E-14,.2252029786708303E-06,.9999999999999875,1,1,1,1,0,-9.37157073354024539e-01,1.00000000000000000e+00,5.98807210986668702e-08,5.98807169073675747e-08,1.03939097959597196e-14,8.98199060341137981e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I0,KSP,D1,.1000000000000000E-01,-1,I3B_0,I3B_0,.000000000000000,.2897767167584095E-15,.2897767167584095E-15,1.000000000000000,.2220446049250313E-15,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,2.89776716758409510e-16,2.89776716758409510e-16,2.22044604925031308e-16,NULLSPACE,NULLSPACE_CONSISTENT
