run_id,state_id,term_id,frobenius_norm,max_abs,signed_sum,units,finite,sum_to_returned_max_abs,audit_classification,sum_check_pass
run1,LIMITER_OFF,KSS_PC_SECOND,.8322469183112487E-19,.3882484729475257E-19,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_OFF,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_OFF,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_OFF,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_OFF,KSS_TOTAL,.7762639990099203,.4595920238594738,1.750023333333333,RS_per_S,1,.5551115123125783E-16,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_STORAGE,.4861111111111110,.1944444444444444,1.750000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_STRAIN_SAT,.6481481481481484E-05,.2592592592592594E-05,.2333333333333334E-04,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_MOBILITY,.4815312865572386,.2089176048937370,.1110223024625157E-15,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_PC_FIRST,.5201312948193223E-02,.2217847293089014E-02,-.4336808689942018E-18,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_PC_SECOND,.4197111016857956E-19,.1957978944990121E-19,-.1128474576789396E-35,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,LIMITER_INACT,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_INACT,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_INACT,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,LIMITER_INACT,KSS_TOTAL,.6858323531239841,.4055824892238626,1.750023333333333,RS_per_S,1,.5551115123125783E-16,PHYSICAL_DERIVATIVE,1
run1,RATIO_POS,KSS_STORAGE,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_POS,KSS_STRAIN_SAT,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
