state_id,direction_id,h,norm_fd,norm_kpp_raw_d,absolute_error_l2,relative_error_l2,absolute_error_inf,cosine_similarity,observed_slope,branch_crossed,finite,classification
BETA_MIN_NEG,D3,9.99999999999999955E-07,4.01924342878587221E-02,4.02023377625335479E-02,9.99999843431014197E-06,2.48741714807182489E-04,7.55746558248407418E-06,9.99999999405519757E-01,0.04059439958827791,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,3.00000000000000008E-06,4.01924342875293189E-02,4.02023377625335479E-02,9.99999864103981014E-06,2.48741719949412501E-04,7.55746468350179668E-06,9.99999999405520312E-01,-0.8217921623515583,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,1.00000000000000008E-05,4.01924342862609307E-02,4.02023377625335479E-02,9.99999993917998927E-06,2.48741752239579027E-04,7.55746518675548540E-06,9.99999999405520201E-01,-1.4773711079406782,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,3.00000000000000008E-05,4.01924342863484371E-02,4.02023377625335479E-02,9.99999987375545920E-06,2.48741750612197692E-04,7.55746576680191295E-06,9.99999999405519979E-01,-1.2171543562625526,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,1.00000000000000005E-04,4.01924342862326131E-02,4.02023377625335479E-02,9.99999998595472919E-06,2.48741753403062074E-04,7.55746577804985997E-06,9.99999999405520201E-01,-1.47344750799062,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,2.99999999999999974E-04,4.01924342862112691E-02,4.02023377625335479E-02,1.00000000039022596E-05,2.48741753849492076E-04,7.55746578685531634E-06,9.99999999405520201E-01,-0.1561687787984697,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,1.00000000000000002E-03,4.01924342862139128E-02,4.02023377625335479E-02,1.00000000015179804E-05,2.48741753790185079E-04,7.55746578139787628E-06,9.99999999405520090E-01,-1.7208799381319824,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,3.00000000000000006E-03,4.01924342862154393E-02,4.02023377625335479E-02,1.00000000000156896E-05,2.48741753752816912E-04,7.55746578464527863E-06,9.99999999405520090E-01,-0.40966103663736253,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_NEG,D3,1.00000000000000002E-02,4.01924342862155920E-02,4.02023377625335479E-02,9.99999999979133595E-06,2.48741753747236307E-04,7.55746578361138259E-06,9.99999999405520201E-01,,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,9.99999999999999955E-08,4.16666666471746175E-02,4.16766666666666466E-02,1.00000194920410794E-05,2.39942881517421789E-04,5.00002397616633539E-06,1.00000000000000000E+00,-0.9223106825315918,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,2.99999999999999986E-07,4.16666666605464628E-02,4.16766666666666466E-02,1.00000061202018600E-05,2.39942560670283896E-04,5.00000843593750939E-06,1.00000000000000000E+00,-0.9212071230271279,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,9.99999999999999955E-07,4.16666666686960410E-02,4.16766666666666466E-02,9.99999797061451480E-06,2.39942365127117900E-04,5.00000028634886573E-06,1.00000000000000000E+00,-1.0882555752789513,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,3.00000000000000008E-06,4.16666666673136815E-02,4.16766666666666466E-02,9.99999935297204416E-06,2.39942398295738094E-04,4.99999996108821398E-06,1.00000000000000000E+00,-0.61184751050989,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,1.00000000000000008E-05,4.16666666670643185E-02,4.16766666666666466E-02,9.99999960234025823E-06,2.39942404279139287E-04,4.99999991230085095E-06,1.00000000000000000E+00,-1.5013595517614444,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,3.00000000000000008E-05,4.16666666666044433E-02,4.16766666666666466E-02,1.00000000622223906E-05,2.39942415313662110E-04,5.00000008035392240E-06,9.99999999999999889E-01,-0.8440111688986589,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,1.00000000000000005E-04,4.16666666666674970E-02,4.16766666666666466E-02,9.99999999915825166E-06,2.39942413800485997E-04,5.00000002180353564E-06,1.00000000000000000E+00,-4.638697126516455,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,2.99999999999999974E-04,4.16666666666666019E-02,4.16766666666666466E-02,1.00000000000533707E-05,2.39942413821963690E-04,5.00000000011949219E-06,1.00000000000000000E+00,2.0977824366589806,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,1.00000000000000002E-03,4.16666666666685032E-02,4.16766666666666466E-02,9.99999999815384677E-06,2.39942413776386107E-04,4.99999999979336418E-06,1.00000000000000000E+00,-3.149556345570867,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,3.00000000000000006E-03,4.16666666666666505E-02,4.16766666666666466E-02,1.00000000000065297E-05,2.39942413820839806E-04,5.00000000004663381E-06,1.00000000000000000E+00,1.5072016208845291,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D1,1.00000000000000002E-02,4.16666666666670529E-02,4.16766666666666466E-02,9.99999999960234087E-06,2.39942413811141590E-04,4.99999999991479482E-06,1.00000000000000000E+00,,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,9.99999999999999955E-08,1.13448383535206601E-02,1.13548383583568606E-02,1.00000048363974695E-05,8.80682271363002309E-04,5.00004537961479341E-06,1.00000000000000000E+00,-1.6996343711235045,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,2.99999999999999986E-07,1.13448383546952102E-02,1.13548383583568606E-02,1.00000036616569702E-05,8.80682167905739261E-04,5.00000923954208726E-06,1.00000000000000000E+00,-1.0800463502605113,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,9.99999999999999955E-07,1.13448383583724596E-02,1.13548383583568606E-02,9.99999998440173324E-06,8.80681844056546682E-04,5.00000217415821901E-06,1.00000000000000000E+00,-0.8052586926249665,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,3.00000000000000008E-06,1.13448383588151801E-02,1.13548383583568606E-02,9.99999954168526395E-06,8.80681805067311013E-04,5.00000016838159783E-06,1.00000000000000000E+00,-1.968671707881332,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,1.00000000000000008E-05,1.13448383584483607E-02,1.13548383583568606E-02,9.99999990850897538E-06,8.80681837372809351E-04,4.99999997322607415E-06,9.99999999999999778E-01,-0.08984591949453063,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,3.00000000000000008E-05,1.13448383583083096E-02,1.13548383583568606E-02,1.00000000485501692E-05,8.80681849705982679E-04,5.00000008526232163E-06,1.00000000000000000E+00,-0.9809986252377703,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,1.00000000000000005E-04,1.13448383583675799E-02,1.13548383583568606E-02,9.99999998928030251E-06,8.80681844486193451E-04,5.00000001659589577E-06,1.00000000000000000E+00,-2.7388494069153797,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,2.99999999999999974E-04,1.13448383583581898E-02,1.13548383583568606E-02,9.99999999867556486E-06,8.80681845313617193E-04,4.99999999960688141E-06,1.00000000000000000E+00,0.564348791330474,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,1.00000000000000002E-03,1.13448383583569807E-02,1.13548383583568606E-02,9.99999999987859559E-06,8.80681845419565863E-04,5.00000000217600687E-06,1.00000000000000000E+00,-2.2058666332800723,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,3.00000000000000006E-03,1.13448383583566598E-02,1.13548383583568606E-02,1.00000000002038596E-05,8.80681845448211026E-04,5.00000000017066738E-06,1.00000000000000000E+00,-0.7880239347067236,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D2,1.00000000000000002E-02,1.13448383583569599E-02,1.13548383583568606E-02,9.99999999990591748E-06,8.80681845421972032E-04,4.99999999995903027E-06,1.00000000000000000E+00,,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,9.99999999999999955E-08,3.85608487157763566E-02,3.85705152581998986E-02,9.99998003826393862E-06,2.59264880733943285E-04,7.55745776654867529E-06,9.99999997795499862E-01,-0.7848880965471735,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,2.99999999999999986E-07,3.85608487071971914E-02,3.85705152581998986E-02,9.99999430134229401E-06,2.59265250526212411E-04,7.55746878926960575E-06,9.99999997795459894E-01,-1.7712669774795102,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,9.99999999999999955E-07,3.85608486996898772E-02,3.85705152581998986E-02,9.99999851118793138E-06,2.59265359672943019E-04,7.55746508491334042E-06,9.99999997795480100E-01,-0.03814012771328003,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,3.00000000000000008E-06,3.85608486993605226E-02,3.85705152581998986E-02,9.99999865851175018E-06,2.59265363492539784E-04,7.55746465123247142E-06,9.99999997795481321E-01,-1.1085478390253956,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,1.00000000000000008E-05,3.85608486978428616E-02,3.85705152581998986E-02,9.99999999379786972E-06,2.59265398111888621E-04,7.55746540475471518E-06,9.99999997795481987E-01,-1.2059302230670406,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,3.00000000000000008E-05,3.85608486980499529E-02,3.85705152581998986E-02,9.99999987050770110E-06,2.59265394915401113E-04,7.55746573904980679E-06,9.99999997795481765E-01,-1.244923825278883,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,1.00000000000000005E-04,3.85608486979317280E-02,3.85705152581998986E-02,9.99999998211197110E-06,2.59265397808913691E-04,7.55746577826149624E-06,9.99999997795481765E-01,-1.4462483431883657,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,2.99999999999999974E-04,3.85608486979032994E-02,3.85705152581998986E-02,1.00000000043324795E-05,2.59265398385014707E-04,7.55746578639040960E-06,9.99999997795481765E-01,-0.4479802553569795,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,1.00000000000000002E-03,3.85608486979063733E-02,3.85705152581998986E-02,1.00000000015663799E-05,2.59265398313299287E-04,7.55746578276136893E-06,9.99999997795481765E-01,-1.4433252385385549,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,3.00000000000000006E-03,3.85608486979086285E-02,3.85705152581998986E-02,9.99999999978247259E-06,2.59265398267048577E-04,7.55746578429486364E-06,9.99999997795481765E-01,-0.5053380072030895,0,1,APPROXIMATE_BOUNDED_BY_JNUM
BETA_MIN_POS,D3,1.00000000000000002E-02,3.85608486979085383E-02,3.85705152581998986E-02,9.99999999982681138E-06,2.59265398268198211E-04,7.55746578374669187E-06,9.99999997795481765E-01,,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,9.99999999999999955E-08,4.16666666469035774E-02,4.16766666666666674E-02,1.00000197631022002E-05,2.39942888021327602E-04,5.00002397616980399E-06,1.00000000000000000E+00,-0.9988169153910376,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,2.99999999999999986E-07,4.16666666602754088E-02,4.16766666666666674E-02,1.00000063912603194E-05,2.39942567174125903E-04,5.00000807453909735E-06,9.99999999999999889E-01,-0.969298421589587,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,9.99999999999999955E-07,4.16666666687231513E-02,4.16766666666666674E-02,9.99999794351975532E-06,2.39942364476999594E-04,4.99999979846135841E-06,9.99999999999999778E-01,-1.0646419321018352,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,3.00000000000000008E-06,4.16666666672865782E-02,4.16766666666666674E-02,9.99999938008750004E-06,2.39942398946352910E-04,4.99999994302280371E-06,9.99999999999999889E-01,-0.5006592899488641,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,1.00000000000000008E-05,4.16666666670588923E-02,4.16766666666666674E-02,9.99999960777167912E-06,2.39942404409461987E-04,4.99999992314634212E-06,9.99999999999999889E-01,-1.5490755446678668,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,3.00000000000000008E-05,4.16666666666035274E-02,4.16766666666666674E-02,1.00000000631331204E-05,2.39942415335514287E-04,5.00000007674222813E-06,1.00000000000000000E+00,-0.7884608707393979,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,1.00000000000000005E-04,4.16666666666666921E-02,4.16766666666666674E-02,9.99999999998224531E-06,2.39942413820256993E-04,5.00000002289641059E-06,1.00000000000000000E+00,-3.938700816586887,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,2.99999999999999974E-04,4.16666666666670529E-02,4.16766666666666674E-02,9.99999999961274921E-06,2.39942413811391309E-04,4.99999999993908095E-06,1.00000000000000000E+00,1.513733904728865,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,1.00000000000000002E-03,4.16666666666685934E-02,4.16766666666666674E-02,9.99999999808272311E-06,2.39942413774679410E-04,4.99999999985234478E-06,9.99999999999999889E-01,-3.5341061468228383,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,3.00000000000000006E-03,4.16666666666666227E-02,4.16766666666666674E-02,1.00000000000533707E-05,2.39942413821963609E-04,5.00000000005357270E-06,1.00000000000000000E+00,1.7734557768490957,0,1,APPROXIMATE_BOUNDED_BY_JNUM
FINAL_CLIP_HIGH,D1,1.00000000000000002E-02,4.16666666666670529E-02,4.16766666666666674E-02,9.99999999960927977E-06,2.39942413811307988E-04,4.99999999992520316E-06,1.00000000000000000E+00,,0,1,APPROXIMATE_BOUNDED_BY_JNUM
